pais,indicador,anio,valor
MRT,NY.GDP.MKTP.KD.ZG,2019,3.14100489306969
MRT,NY.GDP.MKTP.KD.ZG,2018,4.77217365692621
MRT,NY.GDP.MKTP.KD.ZG,2017,6.27054566937677
MRT,NY.GDP.MKTP.KD.ZG,2016,1.26090923067225
MRT,NY.GDP.MKTP.KD.ZG,2015,5.37633924099251
MRT,NY.GDP.MKTP.KD.ZG,2014,4.27482328814457
MRT,NY.GDP.MKTP.KD.ZG,2013,4.1508131898954
MRT,NY.GDP.MKTP.KD.ZG,2012,4.47001319170479
MRT,NY.GDP.MKTP.KD.ZG,2011,4.17278327815399
MRT,NY.GDP.MKTP.KD.ZG,2010,2.62022948104543
MRT,NY.GDP.MKTP.KD.ZG,2009,0.0978759143320076
MRT,NY.GDP.MKTP.KD.ZG,2008,-0.331079223430805
MRT,NY.GDP.MKTP.KD.ZG,2007,-1.96942274988409
MRT,NY.GDP.MKTP.KD.ZG,2006,18.3331986932345
MRT,NY.GDP.MKTP.KD.ZG,2005,8.56628732009419
MRT,NY.GDP.MKTP.KD.ZG,2004,4.73275787510946
MRT,NY.GDP.MKTP.KD.ZG,2003,6.92826957568474
MRT,NY.GDP.MKTP.KD.ZG,2002,1.38148396045266
MRT,NY.GDP.MKTP.KD.ZG,2001,-0.799493830035985
MRT,NY.GDP.MKTP.KD.ZG,2000,-3.91802585208993
MUS,NY.GDP.MKTP.KD.ZG,2023,6.95828740328457
MUS,NY.GDP.MKTP.KD.ZG,2022,8.87988519700977
MUS,NY.GDP.MKTP.KD.ZG,2021,3.40379866177662
MUS,NY.GDP.MKTP.KD.ZG,2020,-14.5465381490166
MUS,NY.GDP.MKTP.KD.ZG,2019,2.89128499346516
MUS,NY.GDP.MKTP.KD.ZG,2018,4.00674057198549
MUS,NY.GDP.MKTP.KD.ZG,2017,3.93798380632353
MUS,NY.GDP.MKTP.KD.ZG,2016,3.8624682634
MUS,NY.GDP.MKTP.KD.ZG,2015,3.69055690369433
MUS,NY.GDP.MKTP.KD.ZG,2014,3.82696982009337
MUS,NY.GDP.MKTP.KD.ZG,2013,3.36040609974133
MUS,NY.GDP.MKTP.KD.ZG,2012,3.49611836470866
MUS,NY.GDP.MKTP.KD.ZG,2011,4.07753806610333
MUS,NY.GDP.MKTP.KD.ZG,2010,4.37720322344293
MUS,NY.GDP.MKTP.KD.ZG,2009,3.31507699790781
MUS,NY.GDP.MKTP.KD.ZG,2008,5.38696254207251
MUS,NY.GDP.MKTP.KD.ZG,2007,5.72701615981669
MUS,NY.GDP.MKTP.KD.ZG,2006,4.8655446077553
MUS,NY.GDP.MKTP.KD.ZG,2005,1.77754302034454
MUS,NY.GDP.MKTP.KD.ZG,2004,4.33001985464357
MUS,NY.GDP.MKTP.KD.ZG,2003,5.92544548947731
MUS,NY.GDP.MKTP.KD.ZG,2002,1.61491865862433
MUS,NY.GDP.MKTP.KD.ZG,2001,3.34754072731407
MUS,NY.GDP.MKTP.KD.ZG,2000,8.20279174865273
FSM,NY.GDP.MKTP.KD.ZG,2023,0.784313725490193
FSM,NY.GDP.MKTP.KD.ZG,2022,-0.778210116731515
FSM,NY.GDP.MKTP.KD.ZG,2021,2.8
FSM,NY.GDP.MKTP.KD.ZG,2020,-1.9607843137255
FSM,NY.GDP.MKTP.KD.ZG,2019,4.08163265306123
FSM,NY.GDP.MKTP.KD.ZG,2018,0.0
FSM,NY.GDP.MKTP.KD.ZG,2017,0.823045267489704
FSM,NY.GDP.MKTP.KD.ZG,2016,0.484101802387045
FSM,NY.GDP.MKTP.KD.ZG,2015,4.62188400404939
FSM,NY.GDP.MKTP.KD.ZG,2014,-2.30577574529325
FSM,NY.GDP.MKTP.KD.ZG,2013,-3.67976779073483
FSM,NY.GDP.MKTP.KD.ZG,2012,-1.86681975475544
FSM,NY.GDP.MKTP.KD.ZG,2011,3.18857475473928
FSM,NY.GDP.MKTP.KD.ZG,2010,2.25938995585932
FSM,NY.GDP.MKTP.KD.ZG,2009,1.09309924105246
FSM,NY.GDP.MKTP.KD.ZG,2008,-2.40849258666222
FSM,NY.GDP.MKTP.KD.ZG,2007,-1.83618529402398
FSM,NY.GDP.MKTP.KD.ZG,2006,-0.0810552934164832
FSM,NY.GDP.MKTP.KD.ZG,2005,2.04186716395544
FSM,NY.GDP.MKTP.KD.ZG,2004,-3.08015304747474
FSM,NY.GDP.MKTP.KD.ZG,2003,1.57211506743108
FSM,NY.GDP.MKTP.KD.ZG,2002,0.546997672499344
FSM,NY.GDP.MKTP.KD.ZG,2001,2.16760244050491
FSM,NY.GDP.MKTP.KD.ZG,2000,4.83390378617111
MDA,NY.GDP.MKTP.KD.ZG,2023,0.78324270969388
MDA,NY.GDP.MKTP.KD.ZG,2022,-5.01548231924089
MDA,NY.GDP.MKTP.KD.ZG,2021,13.9299997889786
MDA,NY.GDP.MKTP.KD.ZG,2020,-8.27597831976949
MDA,NY.GDP.MKTP.KD.ZG,2019,3.5523140853476
MDA,NY.GDP.MKTP.KD.ZG,2018,4.07559546585034
MDA,NY.GDP.MKTP.KD.ZG,2017,4.17561205106279
MDA,NY.GDP.MKTP.KD.ZG,2016,4.64601436259409
MDA,NY.GDP.MKTP.KD.ZG,2015,-0.338235622387202
MDA,NY.GDP.MKTP.KD.ZG,2014,4.99962585407656
MDA,NY.GDP.MKTP.KD.ZG,2013,9.0438656074181
MDA,NY.GDP.MKTP.KD.ZG,2012,-0.589733954762579
MDA,NY.GDP.MKTP.KD.ZG,2011,5.81816614684824
MDA,NY.GDP.MKTP.KD.ZG,2010,7.10000010705836
MDA,NY.GDP.MKTP.KD.ZG,2009,-6.00000026352828
MDA,NY.GDP.MKTP.KD.ZG,2008,7.80000014541523
MDA,NY.GDP.MKTP.KD.ZG,2007,3.00000022585525
MDA,NY.GDP.MKTP.KD.ZG,2006,4.79999983670831
MDA,NY.GDP.MKTP.KD.ZG,2005,7.5000001493726
MDA,NY.GDP.MKTP.KD.ZG,2004,7.39999973358189
MDA,NY.GDP.MKTP.KD.ZG,2003,6.59999995777716
MDA,NY.GDP.MKTP.KD.ZG,2002,7.79999965773833
MDA,NY.GDP.MKTP.KD.ZG,2001,6.10000039929173
MDA,NY.GDP.MKTP.KD.ZG,2000,2.10771608200733
MCO,NY.GDP.MKTP.KD.ZG,2023,5.04338259195359
MCO,NY.GDP.MKTP.KD.ZG,2022,11.0469394271752
MCO,NY.GDP.MKTP.KD.ZG,2021,22.2322155851208
MCO,NY.GDP.MKTP.KD.ZG,2020,-13.2391048292108
MCO,NY.GDP.MKTP.KD.ZG,2019,7.12088951975396
MCO,NY.GDP.MKTP.KD.ZG,2018,5.69790121192926
MCO,NY.GDP.MKTP.KD.ZG,2017,-3.20618323813213
MCO,NY.GDP.MKTP.KD.ZG,2016,3.00844358752744
MCO,NY.GDP.MKTP.KD.ZG,2015,4.91037176536236
MCO,NY.GDP.MKTP.KD.ZG,2014,7.18702777537968
MCO,NY.GDP.MKTP.KD.ZG,2013,9.57709832354816
MCO,NY.GDP.MKTP.KD.ZG,2012,1.01221841230461
MCO,NY.GDP.MKTP.KD.ZG,2011,7.02235694617619
MCO,NY.GDP.MKTP.KD.ZG,2010,2.06521962654098
MCO,NY.GDP.MKTP.KD.ZG,2009,-11.3369865758365
MCO,NY.GDP.MKTP.KD.ZG,2008,0.746871215179652
MCO,NY.GDP.MKTP.KD.ZG,2007,14.4375144375144
MCO,NY.GDP.MKTP.KD.ZG,2006,5.81764849670007
MCO,NY.GDP.MKTP.KD.ZG,2005,1.89541410859198
MCO,NY.GDP.MKTP.KD.ZG,2004,2.47048260499609
MCO,NY.GDP.MKTP.KD.ZG,2003,1.08753654746801
MCO,NY.GDP.MKTP.KD.ZG,2002,1.02649757327522
MCO,NY.GDP.MKTP.KD.ZG,2001,2.18773369040099
MCO,NY.GDP.MKTP.KD.ZG,2000,3.91022992758094
MNG,NY.GDP.MKTP.KD.ZG,2023,7.4221127615025
MNG,NY.GDP.MKTP.KD.ZG,2022,5.0327096366527
MNG,NY.GDP.MKTP.KD.ZG,2021,1.63676957736662
MNG,NY.GDP.MKTP.KD.ZG,2020,-4.55775197583431
MNG,NY.GDP.MKTP.KD.ZG,2019,5.60224422064255
MNG,NY.GDP.MKTP.KD.ZG,2018,7.74488062024881
MNG,NY.GDP.MKTP.KD.ZG,2017,5.63687638694772
MNG,NY.GDP.MKTP.KD.ZG,2016,1.48978448679577
MNG,NY.GDP.MKTP.KD.ZG,2015,2.37983580731722
MNG,NY.GDP.MKTP.KD.ZG,2014,7.88522548204762
MNG,NY.GDP.MKTP.KD.ZG,2013,11.6489161878925
MNG,NY.GDP.MKTP.KD.ZG,2012,12.3198198494032
MNG,NY.GDP.MKTP.KD.ZG,2011,17.2907775869555
MNG,NY.GDP.MKTP.KD.ZG,2010,6.3651616786311
MNG,NY.GDP.MKTP.KD.ZG,2009,-1.26859893608282
MNG,NY.GDP.MKTP.KD.ZG,2008,8.90036794067551
MNG,NY.GDP.MKTP.KD.ZG,2007,10.2480163590057
MNG,NY.GDP.MKTP.KD.ZG,2006,8.55623481664365
MNG,NY.GDP.MKTP.KD.ZG,2005,7.25366543796015
MNG,NY.GDP.MKTP.KD.ZG,2004,10.6254059599309
MNG,NY.GDP.MKTP.KD.ZG,2003,7.00463457384886
MNG,NY.GDP.MKTP.KD.ZG,2002,4.73297846590111
MNG,NY.GDP.MKTP.KD.ZG,2001,2.95271054338117
MNG,NY.GDP.MKTP.KD.ZG,2000,1.14606213709108
MNE,NY.GDP.MKTP.KD.ZG,2023,6.33769754243548
MNE,NY.GDP.MKTP.KD.ZG,2022,6.40668032879275
MNE,NY.GDP.MKTP.KD.ZG,2021,13.0434642521552
MNE,NY.GDP.MKTP.KD.ZG,2020,-15.3068937570407
MNE,NY.GDP.MKTP.KD.ZG,2019,4.06294499167197
MNE,NY.GDP.MKTP.KD.ZG,2018,5.0778888113381
MNE,NY.GDP.MKTP.KD.ZG,2017,4.71646527572034
MNE,NY.GDP.MKTP.KD.ZG,2016,2.94928032097511
MNE,NY.GDP.MKTP.KD.ZG,2015,3.39038139712073
MNE,NY.GDP.MKTP.KD.ZG,2014,1.78369858106701
MNE,NY.GDP.MKTP.KD.ZG,2013,3.54897991245058
MNE,NY.GDP.MKTP.KD.ZG,2012,-2.72379077130623
MNE,NY.GDP.MKTP.KD.ZG,2011,3.22845102061061
MNE,NY.GDP.MKTP.KD.ZG,2010,2.73433108233829
MNE,NY.GDP.MKTP.KD.ZG,2009,-5.79509699477244
MNE,NY.GDP.MKTP.KD.ZG,2008,7.22275259212526
MNE,NY.GDP.MKTP.KD.ZG,2007,6.81015012526991
MNE,NY.GDP.MKTP.KD.ZG,2006,8.56641802964207
MNE,NY.GDP.MKTP.KD.ZG,2005,4.18060450885476
MNE,NY.GDP.MKTP.KD.ZG,2004,4.42605071745102
MNE,NY.GDP.MKTP.KD.ZG,2003,2.48265922878484
MNE,NY.GDP.MKTP.KD.ZG,2002,1.9039367333292
MNE,NY.GDP.MKTP.KD.ZG,2001,1.09983870937067
MNE,NY.GDP.MKTP.KD.ZG,2000,3.10000005928039
MAR,NY.GDP.MKTP.KD.ZG,2023,3.40334130078834
MAR,NY.GDP.MKTP.KD.ZG,2022,1.52720357976111
MAR,NY.GDP.MKTP.KD.ZG,2021,8.15473889823681
MAR,NY.GDP.MKTP.KD.ZG,2020,-7.17820744246774
MAR,NY.GDP.MKTP.KD.ZG,2019,2.89097476137077
MAR,NY.GDP.MKTP.KD.ZG,2018,3.06564133025955
MAR,NY.GDP.MKTP.KD.ZG,2017,5.05789816173446
MAR,NY.GDP.MKTP.KD.ZG,2016,0.52118550608968
MAR,NY.GDP.MKTP.KD.ZG,2015,4.34458297635238
MAR,NY.GDP.MKTP.KD.ZG,2014,2.7192440802029
MAR,NY.GDP.MKTP.KD.ZG,2013,4.12221286860944
MAR,NY.GDP.MKTP.KD.ZG,2012,3.06234368502997
MAR,NY.GDP.MKTP.KD.ZG,2011,5.52464523319847
MAR,NY.GDP.MKTP.KD.ZG,2010,3.49955709403216
MAR,NY.GDP.MKTP.KD.ZG,2009,3.74576940136258
MAR,NY.GDP.MKTP.KD.ZG,2008,5.68453936284732
MAR,NY.GDP.MKTP.KD.ZG,2007,3.44106776690418
MAR,NY.GDP.MKTP.KD.ZG,2006,7.7908200104027
MAR,NY.GDP.MKTP.KD.ZG,2005,3.19224973015831
MAR,NY.GDP.MKTP.KD.ZG,2004,4.57138016516208
MAR,NY.GDP.MKTP.KD.ZG,2003,6.17110214953244
MAR,NY.GDP.MKTP.KD.ZG,2002,3.73019737485745
MAR,NY.GDP.MKTP.KD.ZG,2001,7.72182519577728
MAR,NY.GDP.MKTP.KD.ZG,2000,2.58218091499747
MOZ,NY.GDP.MKTP.KD.ZG,2023,5.43685912188634
MOZ,NY.GDP.MKTP.KD.ZG,2022,4.36445074535436
MOZ,NY.GDP.MKTP.KD.ZG,2021,2.37743572761507
MOZ,NY.GDP.MKTP.KD.ZG,2020,-1.21952250011192
MOZ,NY.GDP.MKTP.KD.ZG,2019,2.31781394821475
MOZ,NY.GDP.MKTP.KD.ZG,2018,3.48493202422782
MOZ,NY.GDP.MKTP.KD.ZG,2017,2.63820737310658
MOZ,NY.GDP.MKTP.KD.ZG,2016,4.69699024225795
MOZ,NY.GDP.MKTP.KD.ZG,2015,7.3930936986377
MOZ,NY.GDP.MKTP.KD.ZG,2014,7.70256844839309
MOZ,NY.GDP.MKTP.KD.ZG,2013,6.57141389665537
MOZ,NY.GDP.MKTP.KD.ZG,2012,7.9945031610722
MOZ,NY.GDP.MKTP.KD.ZG,2011,7.13405842300445
MOZ,NY.GDP.MKTP.KD.ZG,2010,6.67972935662864
MOZ,NY.GDP.MKTP.KD.ZG,2009,5.92897187460815
MOZ,NY.GDP.MKTP.KD.ZG,2008,6.87802942560995
MOZ,NY.GDP.MKTP.KD.ZG,2007,7.64935393795867
MOZ,NY.GDP.MKTP.KD.ZG,2006,9.91067756782915
MOZ,NY.GDP.MKTP.KD.ZG,2005,6.31202378023193
MOZ,NY.GDP.MKTP.KD.ZG,2004,8.20470494788577
MOZ,NY.GDP.MKTP.KD.ZG,2003,7.21770086569656
MOZ,NY.GDP.MKTP.KD.ZG,2002,9.66850534669427
MOZ,NY.GDP.MKTP.KD.ZG,2001,12.8516820207736
MOZ,NY.GDP.MKTP.KD.ZG,2000,0.766234955773442
MMR,NY.GDP.MKTP.KD.ZG,2023,0.958446625192025
MMR,NY.GDP.MKTP.KD.ZG,2022,4.03749343593624
MMR,NY.GDP.MKTP.KD.ZG,2021,-12.0163724829117
MMR,NY.GDP.MKTP.KD.ZG,2020,-9.04834717984643
MMR,NY.GDP.MKTP.KD.ZG,2019,6.57911006765414
MMR,NY.GDP.MKTP.KD.ZG,2018,6.26886221471075
MMR,NY.GDP.MKTP.KD.ZG,2017,6.13610824360305
MMR,NY.GDP.MKTP.KD.ZG,2016,5.86247291517364
MMR,NY.GDP.MKTP.KD.ZG,2015,6.99284029025125
MMR,NY.GDP.MKTP.KD.ZG,2014,8.1699074556052
MMR,NY.GDP.MKTP.KD.ZG,2013,8.42600102501767
MMR,NY.GDP.MKTP.KD.ZG,2012,7.33267044704149
MMR,NY.GDP.MKTP.KD.ZG,2011,5.59148237823661
MMR,NY.GDP.MKTP.KD.ZG,2010,9.6344394520444
MMR,NY.GDP.MKTP.KD.ZG,2009,10.5500090961932
MMR,NY.GDP.MKTP.KD.ZG,2008,10.2553053929808
MMR,NY.GDP.MKTP.KD.ZG,2007,11.9914352402146
MMR,NY.GDP.MKTP.KD.ZG,2006,13.0761013792372
MMR,NY.GDP.MKTP.KD.ZG,2005,13.5689500216456
MMR,NY.GDP.MKTP.KD.ZG,2004,13.5646616163416
MMR,NY.GDP.MKTP.KD.ZG,2003,13.8439968903798
MMR,NY.GDP.MKTP.KD.ZG,2002,12.0255134340315
MMR,NY.GDP.MKTP.KD.ZG,2001,11.3439970699605
MMR,NY.GDP.MKTP.KD.ZG,2000,13.7459305561226
NAM,NY.GDP.MKTP.KD.ZG,2023,4.159985754998
NAM,NY.GDP.MKTP.KD.ZG,2022,5.34966408559102
NAM,NY.GDP.MKTP.KD.ZG,2021,3.60382919248703
NAM,NY.GDP.MKTP.KD.ZG,2020,-8.10140201443319
NAM,NY.GDP.MKTP.KD.ZG,2019,-0.839152163419357
NAM,NY.GDP.MKTP.KD.ZG,2018,1.05993949860752
NAM,NY.GDP.MKTP.KD.ZG,2017,-1.02724808856709
NAM,NY.GDP.MKTP.KD.ZG,2016,0.0337944502063294
NAM,NY.GDP.MKTP.KD.ZG,2015,4.26417453763675
NAM,NY.GDP.MKTP.KD.ZG,2014,6.09251915977956
NAM,NY.GDP.MKTP.KD.ZG,2013,5.61471962254485
NAM,NY.GDP.MKTP.KD.ZG,2012,5.0616820696264
NAM,NY.GDP.MKTP.KD.ZG,2011,5.09133813864338
NAM,NY.GDP.MKTP.KD.ZG,2010,6.03924947955858
NAM,NY.GDP.MKTP.KD.ZG,2009,0.295970914001089
NAM,NY.GDP.MKTP.KD.ZG,2008,2.64981203780268
NAM,NY.GDP.MKTP.KD.ZG,2007,5.37404415167634
NAM,NY.GDP.MKTP.KD.ZG,2006,7.07317531845825
NAM,NY.GDP.MKTP.KD.ZG,2005,2.52926265819022
NAM,NY.GDP.MKTP.KD.ZG,2004,12.2695481036769
NAM,NY.GDP.MKTP.KD.ZG,2003,4.23979429582137
NAM,NY.GDP.MKTP.KD.ZG,2002,4.7886612188211
NAM,NY.GDP.MKTP.KD.ZG,2001,1.17794869467917
NAM,NY.GDP.MKTP.KD.ZG,2000,3.49218336365178
NRU,NY.GDP.MKTP.KD.ZG,2023,0.590699675931191
NRU,NY.GDP.MKTP.KD.ZG,2022,3.02263627499464
NRU,NY.GDP.MKTP.KD.ZG,2021,7.20659466591439
NRU,NY.GDP.MKTP.KD.ZG,2020,1.98181949377276
NRU,NY.GDP.MKTP.KD.ZG,2019,8.48673659193109
NRU,NY.GDP.MKTP.KD.ZG,2018,-1.21912201456978
NRU,NY.GDP.MKTP.KD.ZG,2017,-6.01122998653516
NRU,NY.GDP.MKTP.KD.ZG,2016,4.36324053905588
NRU,NY.GDP.MKTP.KD.ZG,2015,2.69801727367511
NRU,NY.GDP.MKTP.KD.ZG,2014,16.4233356386109
NRU,NY.GDP.MKTP.KD.ZG,2013,3.64774041663625
NRU,NY.GDP.MKTP.KD.ZG,2012,25.2793205022189
NRU,NY.GDP.MKTP.KD.ZG,2011,14.3946334157295
NRU,NY.GDP.MKTP.KD.ZG,2010,-0.159976911238559
NRU,NY.GDP.MKTP.KD.ZG,2009,-5.65193279967315
NRU,NY.GDP.MKTP.KD.ZG,2008,20.3809075924478
NRU,NY.GDP.MKTP.KD.ZG,2007,-22.1853049779967
NRU,NY.GDP.MKTP.KD.ZG,2006,8.32876080572269
NRU,NY.GDP.MKTP.KD.ZG,2005,-0.355648874471498
NRU,NY.GDP.MKTP.KD.ZG,2004,-4.31490639604696
NRU,NY.GDP.MKTP.KD.ZG,2003,0.284637232119849
NRU,NY.GDP.MKTP.KD.ZG,2002,-9.97126890998523
NRU,NY.GDP.MKTP.KD.ZG,2001,-6.76111724714301
NRU,NY.GDP.MKTP.KD.ZG,2000,-6.85619323247066
NPL,NY.GDP.MKTP.KD.ZG,2023,1.95254463264347
NPL,NY.GDP.MKTP.KD.ZG,2022,5.63131455871746
NPL,NY.GDP.MKTP.KD.ZG,2021,4.838149614115
NPL,NY.GDP.MKTP.KD.ZG,2020,-2.3696206292072
NPL,NY.GDP.MKTP.KD.ZG,2019,6.65705543110467
NPL,NY.GDP.MKTP.KD.ZG,2018,7.62237610397935
NPL,NY.GDP.MKTP.KD.ZG,2017,8.97727935643466
NPL,NY.GDP.MKTP.KD.ZG,2016,0.433113719381524
NPL,NY.GDP.MKTP.KD.ZG,2015,3.97605327162971
NPL,NY.GDP.MKTP.KD.ZG,2014,6.01148284250441
NPL,NY.GDP.MKTP.KD.ZG,2013,3.52515317129149
NPL,NY.GDP.MKTP.KD.ZG,2012,4.67014192446953
NPL,NY.GDP.MKTP.KD.ZG,2011,3.42180870116162
NPL,NY.GDP.MKTP.KD.ZG,2010,4.81641464694573
NPL,NY.GDP.MKTP.KD.ZG,2009,4.5330787246486
NPL,NY.GDP.MKTP.KD.ZG,2008,6.10463914373472
NPL,NY.GDP.MKTP.KD.ZG,2007,3.41156027980276
NPL,NY.GDP.MKTP.KD.ZG,2006,3.36461478056277
NPL,NY.GDP.MKTP.KD.ZG,2005,3.47918104829496
NPL,NY.GDP.MKTP.KD.ZG,2004,4.68260325152944
NPL,NY.GDP.MKTP.KD.ZG,2003,3.94503776051116
NPL,NY.GDP.MKTP.KD.ZG,2002,0.120143177369414
NPL,NY.GDP.MKTP.KD.ZG,2001,4.79989214255407
NPL,NY.GDP.MKTP.KD.ZG,2000,6.19999998192236
NIC,NY.GDP.MKTP.KD.ZG,2023,4.56922317096145
NIC,NY.GDP.MKTP.KD.ZG,2022,3.75228475736668
NIC,NY.GDP.MKTP.KD.ZG,2021,10.3160912841791
NIC,NY.GDP.MKTP.KD.ZG,2020,-1.75595289214087
NIC,NY.GDP.MKTP.KD.ZG,2019,-2.89702791954369
NIC,NY.GDP.MKTP.KD.ZG,2018,-3.36368764606334
NIC,NY.GDP.MKTP.KD.ZG,2017,4.63253398090997
NIC,NY.GDP.MKTP.KD.ZG,2016,4.56295442923394
NIC,NY.GDP.MKTP.KD.ZG,2015,4.79144081994679
NIC,NY.GDP.MKTP.KD.ZG,2014,4.78649248722054
NIC,NY.GDP.MKTP.KD.ZG,2013,4.92611504652518
NIC,NY.GDP.MKTP.KD.ZG,2012,6.49597922902167
NIC,NY.GDP.MKTP.KD.ZG,2011,6.31747638326586
NIC,NY.GDP.MKTP.KD.ZG,2010,4.40964549908733
NIC,NY.GDP.MKTP.KD.ZG,2009,-3.29129212830696
NIC,NY.GDP.MKTP.KD.ZG,2008,3.43477216304957
NIC,NY.GDP.MKTP.KD.ZG,2007,5.07581749945302
NIC,NY.GDP.MKTP.KD.ZG,2006,4.15319958790397
NIC,NY.GDP.MKTP.KD.ZG,2005,4.28239833770654
NIC,NY.GDP.MKTP.KD.ZG,2004,5.31217056950739
NIC,NY.GDP.MKTP.KD.ZG,2003,2.52073289551447
NIC,NY.GDP.MKTP.KD.ZG,2002,0.753938876079573
NIC,NY.GDP.MKTP.KD.ZG,2001,2.96084349057273
NIC,NY.GDP.MKTP.KD.ZG,2000,4.10159025073438
NER,NY.GDP.MKTP.KD.ZG,2023,2.49999999999999
NER,NY.GDP.MKTP.KD.ZG,2022,11.9000000000277
NER,NY.GDP.MKTP.KD.ZG,2021,1.38359636198477
NER,NY.GDP.MKTP.KD.ZG,2020,3.55064109436891
NER,NY.GDP.MKTP.KD.ZG,2019,5.93985257123522
NER,NY.GDP.MKTP.KD.ZG,2018,7.21141802762897
NER,NY.GDP.MKTP.KD.ZG,2017,5.00536078615544
NER,NY.GDP.MKTP.KD.ZG,2016,5.74089315058157
NER,NY.GDP.MKTP.KD.ZG,2015,4.39264883207291
NER,NY.GDP.MKTP.KD.ZG,2014,6.64213665495603
NER,NY.GDP.MKTP.KD.ZG,2013,5.31513063394726
NER,NY.GDP.MKTP.KD.ZG,2012,10.5489445763446
NER,NY.GDP.MKTP.KD.ZG,2011,2.35775693603874
NER,NY.GDP.MKTP.KD.ZG,2010,8.57816674262253
NER,NY.GDP.MKTP.KD.ZG,2009,1.96260090694645
NER,NY.GDP.MKTP.KD.ZG,2008,7.73141422777337
NER,NY.GDP.MKTP.KD.ZG,2007,3.14272408386731
NER,NY.GDP.MKTP.KD.ZG,2006,5.93104997350342
NER,NY.GDP.MKTP.KD.ZG,2005,7.33186884258517
NER,NY.GDP.MKTP.KD.ZG,2004,0.363801578722132
NER,NY.GDP.MKTP.KD.ZG,2003,2.1706103837418
NER,NY.GDP.MKTP.KD.ZG,2002,4.91847057594622
NER,NY.GDP.MKTP.KD.ZG,2001,7.26813490213235
NER,NY.GDP.MKTP.KD.ZG,2000,-1.20847774100575
MKD,NY.GDP.MKTP.KD.ZG,2023,2.07274977880975
MKD,NY.GDP.MKTP.KD.ZG,2022,2.75888415332967
MKD,NY.GDP.MKTP.KD.ZG,2021,4.51067949038222
MKD,NY.GDP.MKTP.KD.ZG,2020,-4.68845000956652
MKD,NY.GDP.MKTP.KD.ZG,2019,3.91041953840173
MKD,NY.GDP.MKTP.KD.ZG,2018,2.88059670964267
MKD,NY.GDP.MKTP.KD.ZG,2017,1.08177273813243
MKD,NY.GDP.MKTP.KD.ZG,2016,2.84820519363306
MKD,NY.GDP.MKTP.KD.ZG,2015,3.85586514041738
MKD,NY.GDP.MKTP.KD.ZG,2014,3.62912351276373
MKD,NY.GDP.MKTP.KD.ZG,2013,2.92525766450484
MKD,NY.GDP.MKTP.KD.ZG,2012,-0.456183223607937
MKD,NY.GDP.MKTP.KD.ZG,2011,2.33988604520331
MKD,NY.GDP.MKTP.KD.ZG,2010,3.35875085773812
MKD,NY.GDP.MKTP.KD.ZG,2009,-0.358614856979671
MKD,NY.GDP.MKTP.KD.ZG,2008,5.47200139015595
MKD,NY.GDP.MKTP.KD.ZG,2007,6.47348685752347
MKD,NY.GDP.MKTP.KD.ZG,2006,5.13702516153505
MKD,NY.GDP.MKTP.KD.ZG,2005,4.72408864201974
MKD,NY.GDP.MKTP.KD.ZG,2004,4.67408957960916
MKD,NY.GDP.MKTP.KD.ZG,2003,2.22260165732409
MKD,NY.GDP.MKTP.KD.ZG,2002,1.49366547202928
MKD,NY.GDP.MKTP.KD.ZG,2001,-3.06725662451662
MKD,NY.GDP.MKTP.KD.ZG,2000,4.54913578288874
MNP,NY.GDP.MKTP.KD.ZG,2022,16.6427546628408
MNP,NY.GDP.MKTP.KD.ZG,2021,4.96987951807229
MNP,NY.GDP.MKTP.KD.ZG,2020,-29.0598290598291
MNP,NY.GDP.MKTP.KD.ZG,2019,-11.4474929044465
MNP,NY.GDP.MKTP.KD.ZG,2018,-19.4973343488195
MNP,NY.GDP.MKTP.KD.ZG,2017,23.1707317073171
MNP,NY.GDP.MKTP.KD.ZG,2016,29.2121212121212
MNP,NY.GDP.MKTP.KD.ZG,2015,3.38345864661653
MNP,NY.GDP.MKTP.KD.ZG,2014,4.177545691906
MNP,NY.GDP.MKTP.KD.ZG,2013,2.68096514745308
MNP,NY.GDP.MKTP.KD.ZG,2012,0.810810810810807
MNP,NY.GDP.MKTP.KD.ZG,2011,-7.38423028785982
MNP,NY.GDP.MKTP.KD.ZG,2010,1.3959390862944
MNP,NY.GDP.MKTP.KD.ZG,2009,-17.5732217573222
MNP,NY.GDP.MKTP.KD.ZG,2008,-11.0697674418605
MNP,NY.GDP.MKTP.KD.ZG,2007,-6.68402777777779
MNP,NY.GDP.MKTP.KD.ZG,2006,-6.87146321746161
MNP,NY.GDP.MKTP.KD.ZG,2005,-12.7028934368384
MNP,NY.GDP.MKTP.KD.ZG,2004,-3.07797537619699
MNP,NY.GDP.MKTP.KD.ZG,2003,0.343170899107761
OMN,NY.GDP.MKTP.KD.ZG,2023,1.3104401130721
OMN,NY.GDP.MKTP.KD.ZG,2022,9.5771061309605
OMN,NY.GDP.MKTP.KD.ZG,2021,2.5821749892893
OMN,NY.GDP.MKTP.KD.ZG,2020,-3.37972052697999
OMN,NY.GDP.MKTP.KD.ZG,2019,-1.12863801728058
OMN,NY.GDP.MKTP.KD.ZG,2018,1.28710391543288
OMN,NY.GDP.MKTP.KD.ZG,2017,0.304057565922449
OMN,NY.GDP.MKTP.KD.ZG,2016,5.04642394571691
OMN,NY.GDP.MKTP.KD.ZG,2015,5.01705799719045
